age,education,balance,day,month,duration,campaign,pdays,previous,poutcome,job_blue,job_entrepreneur,job_housemaid,job_management,job_retired,job_self,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,default_yes,housing_yes,loan_yes,contact_telephone,contact_unknown
55,0,1504,31,8,186,3,101,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
45,3,1309,2,7,367,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,1,198,4,2,976,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
34,0,41,6,5,34,9,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
41,3,0,16,7,211,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34,3,828,11,8,1080,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32,2,1102,8,10,194,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
33,2,555,9,9,204,1,365,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
40,2,990,6,2,252,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
55,2,-268,24,7,1417,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30,2,239,21,5,412,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
37,3,4708,2,6,238,1,181,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,8,18,5,398,1,370,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
35,2,2,3,7,88,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
38,2,3239,5,6,817,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
42,1,213,7,7,434,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,3,2296,12,8,121,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59,1,182,12,8,90,1,104,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,3,3452,13,8,132,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,2,298,28,7,174,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
45,0,2033,30,11,123,1,186,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,2,670,8,5,78,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
44,2,2626,18,11,170,2,188,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
35,3,1212,14,5,235,1,352,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
54,2,187,4,7,273,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
37,3,247,20,8,625,6,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22,2,0,6,2,229,6,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32,3,881,8,8,79,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
41,2,5060,4,5,963,1,83,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,3,4262,20,4,246,1,152,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
20,2,210,14,8,101,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
45,3,623,9,9,405,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,2,4136,30,5,812,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
37,3,197,13,5,234,1,87,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
74,1,5539,12,7,390,2,159,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34,2,0,20,5,203,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
44,3,1631,17,11,81,1,195,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
43,2,184,16,7,1019,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29,2,25,14,4,207,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
57,1,13,13,5,164,2,366,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
46,0,242,9,5,332,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25,2,679,25,10,297,5,94,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50,3,596,29,7,106,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,2,3403,7,8,215,1,99,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
43,2,470,26,5,185,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
27,0,132,14,7,276,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32,2,5267,6,6,178,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
44,2,184,11,5,196,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
36,2,659,29,1,224,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
42,3,1161,11,8,101,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,2,4367,27,2,71,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
59,3,4,2,6,517,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
35,3,704,21,4,164,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,2,2040,2,2,803,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
45,3,1,6,8,490,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3,1694,20,6,560,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
30,3,502,11,10,463,3,95,6,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,2,3676,7,4,148,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
31,1,55,17,4,340,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
39,2,403,7,5,1262,3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
35,3,1354,23,5,736,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
32,2,3271,12,2,375,1,374,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
37,2,2442,16,2,91,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34,3,0,11,8,331,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,2,769,5,6,90,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
48,2,660,18,2,318,1,561,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,2,261,9,9,259,2,98,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
29,2,223,24,7,1259,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,3,672,4,5,174,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,0,1155,16,5,557,4,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
58,1,2716,20,11,163,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,26965,21,4,654,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,2,4380,22,9,369,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2,58932,7,7,339,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32,3,1246,4,2,192,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
35,2,855,12,5,549,1,300,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
41,2,55,6,8,185,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
52,1,321,30,5,141,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
37,3,308,7,5,96,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
32,2,1879,6,2,591,8,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,3,154,29,7,200,4,181,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
43,2,91,1,7,110,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
38,3,1100,11,8,347,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
36,2,1368,1,6,516,1,292,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
45,2,5346,21,10,187,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
45,3,7620,5,5,85,8,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
61,3,2557,10,11,89,1,91,4,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
27,2,3096,6,5,62,4,357,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
35,3,2646,13,10,221,1,182,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39,3,2103,2,2,588,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
45,0,8319,15,6,75,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35,3,1582,21,7,37,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
51,2,4178,30,5,556,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
40,3,9366,11,11,69,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,2,-396,11,5,80,1,308,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
38,2,10596,19,8,195,1,197,4,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
56,1,1137,2,7,176,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,2,-811,12,5,365,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,3,68,6,6,1085,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
49,2,823,8,8,780,4,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
39,3,0,30,4,342,3,22,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,3,58,24,7,139,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
48,3,666,7,7,317,6,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37,2,175,13,5,753,6,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
55,3,5709,12,5,442,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
50,2,1138,31,7,73,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
48,1,338,21,5,38,12,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
65,1,1760,18,8,855,4,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50,1,5024,7,5,661,1,267,11,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
55,2,602,7,9,350,1,98,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,1,117,7,5,84,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
48,2,268,28,7,458,7,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28,2,1590,5,5,78,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,2,-156,18,5,4,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
33,3,5437,4,5,267,1,91,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,1,165,23,5,218,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
32,1,142,15,7,257,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,3,92,2,3,175,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,2,21,18,5,336,1,356,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25,0,17,30,5,65,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
40,2,11084,11,6,113,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25,2,1429,29,5,187,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
30,3,533,4,5,365,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,2,53,6,5,530,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
57,0,19268,23,10,301,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
32,2,2089,14,11,132,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
49,2,-249,29,7,234,5,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
51,2,33,16,6,721,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
35,2,27,25,5,214,1,305,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
31,3,-692,6,5,117,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
58,2,-354,7,7,98,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
36,2,1015,18,5,1008,1,347,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59,1,2358,17,4,30,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27,3,311,28,7,462,1,148,4,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
38,2,0,5,5,263,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
35,2,1227,30,7,1005,5,134,10,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
51,2,2,4,2,71,1,205,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
36,3,994,5,2,195,1,176,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75,2,1341,18,12,415,7,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,1357,5,5,305,5,349,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
40,2,0,11,5,657,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
39,3,11971,15,5,75,10,179,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
39,2,265,27,5,93,1,555,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
33,2,1973,28,5,151,8,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
28,3,3796,8,7,315,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55,2,356,27,8,554,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,2,247,13,5,114,1,352,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
36,1,403,4,6,920,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
38,2,48,19,6,43,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
51,2,44,21,5,137,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,2,-184,7,5,878,3,170,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,2,2678,25,3,156,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
50,1,1659,5,6,221,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
35,2,204,25,5,236,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
37,3,200,7,8,259,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,3,2907,12,7,248,1,194,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
30,3,81,22,4,145,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
34,2,1076,12,5,152,1,182,6,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
54,2,1561,25,5,352,3,186,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
29,2,-138,8,5,271,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
29,2,1027,2,2,177,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
29,2,228,5,2,355,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,2,307,9,5,538,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
35,2,738,5,5,81,9,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
41,2,985,30,6,274,2,391,11,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35,1,1749,18,5,63,5,363,11,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
57,2,2155,10,11,144,3,91,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
52,3,40,19,11,1265,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,2,1374,18,5,290,2,370,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
53,1,-294,31,7,10,22,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
28,3,95,4,2,255,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,3,176,5,5,42,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
45,2,6993,20,11,283,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
39,3,224,5,4,208,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,3,1170,20,4,453,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,3,2033,3,9,444,1,99,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22,2,129,15,4,218,2,181,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
55,1,332,8,5,318,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
27,2,439,15,4,1038,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
38,2,465,16,3,180,1,302,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35,2,2135,11,6,436,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
29,2,-20,21,7,574,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
45,1,185,25,8,78,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,2,-438,11,5,1017,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,2,6393,15,5,128,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
42,2,-465,23,7,102,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
52,2,989,14,5,260,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
59,1,2074,21,12,467,1,186,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
45,2,3006,29,4,388,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59,3,518,11,8,230,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,3,2383,1,7,571,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,3,924,5,6,207,2,98,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,2,103,19,5,314,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
50,1,1580,14,7,111,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35,3,1526,2,2,236,2,217,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
36,3,203,23,7,608,3,179,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,1,85,25,8,454,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,3,1786,8,5,66,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
74,1,1413,25,2,385,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25,3,316,27,3,347,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,1,246,14,5,263,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
38,2,2580,8,4,1691,2,264,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
38,2,1604,20,6,1276,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
25,2,4718,24,7,709,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
31,3,3142,18,7,164,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26,0,689,25,5,678,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40,1,-407,18,7,905,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
29,3,2637,18,5,179,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32,3,354,12,8,363,1,104,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,2,558,19,8,126,6,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,1633,11,1,210,1,192,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,3,246,11,8,86,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71,2,5715,17,11,747,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35,2,74,27,5,112,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
60,3,474,31,8,415,5,186,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,3,644,2,12,346,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,3,825,21,5,506,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
39,2,1309,10,7,37,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
34,3,16,29,9,316,1,119,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
58,0,5920,21,11,96,1,121,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34,3,2611,7,8,235,8,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,1,3154,17,4,404,1,305,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
47,1,823,19,6,191,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24,2,867,20,6,546,10,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
38,3,180,6,8,258,7,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
57,1,8,19,10,270,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
27,2,3145,25,6,374,1,179,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58,2,4700,16,2,93,6,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
51,2,196,17,2,88,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
60,3,0,7,8,401,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59,2,57,5,5,98,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
34,2,2,15,5,153,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
81,1,243,27,1,340,1,92,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,3,11862,20,8,217,1,87,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
71,1,3230,24,5,341,2,133,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
51,0,606,28,5,560,9,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
34,2,-58,28,5,157,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
31,2,75,19,5,346,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
34,3,832,8,8,229,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,0,358,14,6,245,1,384,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39,3,240,16,6,17,25,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
28,3,2725,16,6,292,1,504,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
