age,education,balance,day,month,duration,campaign,pdays,previous,poutcome,job_blue,job_entrepreneur,job_housemaid,job_management,job_retired,job_self,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,default_yes,housing_yes,loan_yes,contact_telephone,contact_unknown
47,2,80,17,11,74,1,145,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
25,2,-97,6,5,143,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
74,2,921,17,4,394,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
36,0,417,10,8,304,1,181,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22,1,3472,19,4,529,1,181,4,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50,2,1501,21,8,946,4,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
33,2,810,27,5,133,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
46,1,40,7,5,591,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
37,0,1508,6,6,381,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
40,2,6,9,6,134,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
33,3,1049,4,5,126,4,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
32,2,-1,14,8,153,6,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
32,1,3774,20,11,591,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
38,3,88,8,11,282,2,186,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40,2,10,9,5,1692,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
36,3,630,2,2,285,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,2,2126,18,11,166,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
33,3,300,30,1,922,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
31,3,883,5,3,112,2,106,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,3,5350,31,7,612,4,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
30,2,315,23,6,1407,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,3,1350,21,5,68,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
42,1,3405,15,5,221,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
30,3,134,19,5,70,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
32,2,2664,29,7,242,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31,2,1447,21,11,225,2,95,13,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
27,2,955,23,4,206,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
39,3,763,22,2,543,1,189,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58,3,0,20,6,22,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
53,3,15,20,8,921,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,2,851,21,11,158,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
60,2,523,13,8,192,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
38,3,-38,18,5,119,4,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
34,2,-331,9,5,342,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
49,2,787,5,6,280,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
57,3,375,21,10,135,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,2,272,14,8,100,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,2,997,12,5,398,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
37,3,3221,15,6,379,2,376,13,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,3,5437,7,10,201,1,58,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39,2,1756,3,4,939,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
53,1,255,8,5,206,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
54,3,5475,21,10,1032,1,91,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,13,30,1,475,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
74,2,935,5,5,226,1,99,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21,2,2488,12,10,180,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25,0,480,8,9,140,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
43,2,-1164,18,7,76,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
53,2,0,6,8,1452,1,98,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
52,2,1306,15,6,288,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55,1,0,17,7,1303,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
46,0,3308,27,10,171,1,91,2,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
29,2,5284,26,5,321,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
31,3,608,29,4,89,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
22,0,549,2,9,154,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50,1,12,13,8,168,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
22,2,10971,28,6,181,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
38,3,127,14,10,113,1,50,2,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
31,2,97,19,5,607,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
51,3,346,12,2,122,1,92,5,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,2,94,5,11,68,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0
56,2,733,20,6,21,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
36,2,4721,9,3,288,2,90,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28,2,171,5,6,324,1,87,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,2,723,31,7,101,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39,2,94,29,5,430,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
53,3,1624,30,4,284,3,84,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57,3,2845,19,4,1143,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
71,1,4657,16,2,93,5,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
49,3,1468,28,7,88,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
18,0,3,25,8,130,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
49,2,3728,11,7,1060,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27,2,-145,15,5,289,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
51,1,3982,9,6,23,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2,0,12,5,398,6,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
50,2,-463,27,5,269,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
60,2,1,19,2,302,1,184,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,3,-266,25,8,66,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
45,2,149,23,5,893,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25,3,6,15,5,225,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1
46,1,369,13,5,916,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
36,2,2921,31,7,55,7,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
55,3,0,18,11,120,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,0,12,6,614,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37,3,72,20,4,885,5,150,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
48,1,430,14,5,340,3,371,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
73,1,5028,4,12,696,10,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,3,59,10,7,268,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35,2,10133,18,5,382,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
60,3,73,8,8,243,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40,2,4,27,8,145,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
34,2,-538,26,5,682,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
42,3,-215,20,6,1573,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
35,3,275,6,5,157,3,254,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
55,2,1580,19,6,1007,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
43,2,257,2,2,64,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
33,2,474,22,7,400,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,767,5,5,62,1,355,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
29,2,-910,21,7,260,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
29,3,1413,17,7,170,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
33,2,385,27,8,29,28,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35,3,0,6,8,543,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
68,3,2812,3,8,392,4,181,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
26,3,222,26,10,318,1,120,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,2,3,23,5,159,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
26,2,338,29,10,209,1,188,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,2,416,5,6,494,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
37,3,3556,9,11,268,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,2,-53,16,4,648,1,272,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
21,2,123,12,8,449,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
25,2,192,28,5,357,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
46,2,-154,7,5,215,2,294,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
33,2,682,5,2,251,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
27,3,2159,5,5,1101,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
46,3,3009,4,8,58,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
58,1,565,8,10,153,1,93,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
45,1,2,4,8,413,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
50,2,1484,9,6,213,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23,3,314,8,4,142,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,2,106,9,2,51,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
33,3,1962,13,7,363,1,181,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,3,2262,14,7,44,14,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30,3,44,18,8,82,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,2,1536,9,2,359,1,92,3,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22,1,3198,28,5,109,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
29,2,1277,20,7,165,2,481,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43,1,-70,12,5,124,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
48,3,0,27,8,203,7,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,2,7,15,5,98,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
43,2,1707,6,9,369,3,504,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
53,3,720,17,11,99,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
49,3,914,4,8,185,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,-141,4,6,654,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
55,2,987,18,8,63,4,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
51,2,9,18,6,371,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
34,3,462,21,8,1877,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
62,2,1495,2,2,265,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
61,2,1046,21,8,158,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39,1,3384,20,11,39,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
48,1,3644,31,7,1039,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
31,3,155,8,9,214,1,99,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
66,3,0,5,8,177,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
42,3,5345,11,6,878,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,2,4,27,6,133,5,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
51,2,16,27,8,145,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
58,1,7369,4,6,247,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
54,2,66,11,11,167,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
32,2,-1272,6,6,606,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
30,3,1942,21,11,436,2,178,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
42,1,473,30,1,54,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
31,3,259,7,5,47,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
33,3,812,22,12,396,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,2,13,6,2,1019,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
38,2,1165,13,8,784,3,94,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
48,3,2266,18,11,676,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,2,2242,18,8,498,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
42,2,5,21,8,98,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
36,3,134,1,6,36,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
33,2,137,18,7,305,12,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
33,2,2044,4,5,532,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
37,2,647,17,6,41,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
60,2,47,11,6,360,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
52,2,43,11,5,131,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
35,2,4922,17,11,393,4,201,17,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
31,3,0,30,4,97,2,87,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
37,2,-22,15,5,317,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
36,2,0,11,5,187,1,174,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
45,2,608,7,5,1135,3,323,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
40,3,1646,4,8,173,1,92,5,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
51,1,5,29,7,600,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,1068,18,5,46,6,378,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
48,3,5326,17,11,116,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,2,279,12,8,213,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
38,2,91,2,3,207,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2,470,12,5,207,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
53,2,1982,27,11,160,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
34,1,309,5,2,578,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
41,1,39,21,11,549,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34,0,1387,30,4,121,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
37,3,127,25,8,192,1,193,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
34,2,241,26,5,85,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
38,3,179,8,8,317,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,3,0,17,6,522,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
53,2,-8,5,8,794,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,2,828,21,7,87,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
43,1,800,13,5,902,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34,2,0,29,8,116,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
58,2,1080,29,7,1058,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
55,2,4,28,1,1048,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
53,1,-291,7,5,591,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
25,3,2506,17,2,485,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,3,613,30,4,242,1,86,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59,2,259,15,6,415,1,89,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
30,2,1510,18,11,191,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
46,2,1353,18,8,528,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
31,3,3384,22,3,247,3,187,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,2,1451,23,7,192,4,93,17,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
32,2,160,9,5,190,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
31,2,1979,6,5,1205,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
37,3,8828,12,6,1010,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
35,2,0,29,5,633,6,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
36,2,71,30,5,510,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
32,3,948,6,4,223,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
46,2,1790,5,6,214,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
29,2,655,3,2,225,3,270,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
54,2,2719,17,11,166,2,171,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
39,2,607,6,5,99,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
27,2,806,14,5,304,2,332,21,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
35,2,883,7,5,333,1,351,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
48,3,408,17,4,132,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
32,3,905,12,2,666,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,2,165,5,2,126,3,258,15,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
65,2,828,13,7,305,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,2284,31,7,1088,17,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
55,3,82,3,6,97,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,2,260,2,6,707,14,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
31,3,-35,20,11,952,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,2,213,14,5,341,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
44,2,1206,19,11,180,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,2,126,18,6,1255,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
77,2,4112,29,7,426,1,184,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
31,2,2544,15,7,252,1,184,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
31,3,150,23,5,83,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
60,2,0,19,8,316,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
52,3,0,13,5,179,3,257,6,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
61,2,1853,10,8,520,1,181,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
32,3,1388,30,4,753,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
30,2,1681,7,12,329,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
56,0,4623,25,2,305,1,192,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75,1,1413,1,9,532,2,188,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29,3,144,2,6,105,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
27,2,2329,27,10,131,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
48,2,205,7,8,239,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,0,491,9,7,474,7,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
71,3,383,27,4,388,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
46,2,22,26,8,388,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,2,390,17,4,175,1,347,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
42,1,91,29,5,87,7,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
58,0,64,21,7,78,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
57,2,168,7,8,342,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32,3,1138,4,5,214,3,83,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50,3,536,20,6,75,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
